AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9020,Farm and Home Management Educators,broad,"8,110",4.4,,,,,29.53,"61,430",2.4,17.65,22.16,28.73,36.21,40.76,"36,710","46,080","59,770","75,310","84,770",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9021,Farm and Home Management Educators,detailed,"8,110",4.4,,,,,29.53,"61,430",2.4,17.65,22.16,28.73,36.21,40.76,"36,710","46,080","59,770","75,310","84,770",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9030,Instructional Coordinators,broad,"207,270",0.9,,,,,37.12,"77,200",0.7,22.37,28.46,35.87,44.34,52.65,"46,540","59,190","74,620","92,230","109,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9031,Instructional Coordinators,detailed,"207,270",0.9,,,,,37.12,"77,200",0.7,22.37,28.46,35.87,44.34,52.65,"46,540","59,190","74,620","92,230","109,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9040,Teaching Assistants,broad,"1,483,280",0.5,,,,,*,"37,470",0.4,*,*,*,*,*,"24,380","29,690","35,930","43,830","50,550",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9044,"Teaching Assistants, Postsecondary",detailed,"145,960",0.4,,,,,*,"47,030",0.5,*,*,*,*,*,"29,540","33,000","43,750","60,450","73,450",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9045,"Teaching Assistants, Except Postsecondary",detailed,"1,337,320",0.6,,,,,*,"36,430",0.4,*,*,*,*,*,"24,200","29,500","35,550","40,720","48,870",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9090,Miscellaneous Educational Instruction and Library Workers,broad,"113,490",1.5,,,,,26.40,"54,910",0.6,12.06,16.17,23.94,31.86,41.66,"25,090","33,640","49,800","66,270","86,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,25-9099,"Educational Instruction and Library Workers, All Other",detailed,"113,490",1.5,,,,,26.40,"54,910",0.6,12.06,16.17,23.94,31.86,41.66,"25,090","33,640","49,800","66,270","86,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"2,106,490",0.6,,,,,36.31,"75,520",0.8,15.00,18.86,28.33,40.77,61.48,"31,200","39,220","58,920","84,790","127,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1000,Art and Design Workers,minor,"675,630",0.6,,,,,31.34,"65,190",1.0,14.83,17.81,24.84,37.72,54.84,"30,840","37,050","51,660","78,450","114,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1010,Artists and Related Workers,broad,"105,300",2.4,,,,,51.82,"107,780",1.2,20.38,30.35,46.22,64.55,84.72,"42,390","63,120","96,130","134,270","176,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1011,Art Directors,detailed,"51,200",2.0,,,,,60.54,"125,920",1.4,29.06,37.97,51.20,74.84,100.87,"60,440","78,970","106,500","155,680","209,800",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1012,Craft Artists,detailed,"5,830",7.1,,,,,20.97,"43,610",3.4,10.10,14.00,17.59,23.56,32.68,"21,010","29,120","36,600","49,010","67,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,"10,910",8.2,,,,,34.34,"71,420",7.1,13.65,18.34,28.51,42.64,65.10,"28,390","38,160","59,300","88,690","135,420",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1014,Special Effects Artists and Animators,detailed,"29,940",5.8,,,,,52.71,"109,630",1.7,27.45,34.41,47.63,64.13,81.53,"57,090","71,570","99,060","133,400","169,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1019,"Artists and Related Workers, All Other",detailed,"7,420",5.8,,,,,37.93,"78,890",2.6,15.05,20.11,35.94,52.21,61.67,"31,310","41,830","74,750","108,590","128,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1020,Designers,broad,"570,330",0.6,,,,,27.56,"57,320",0.9,14.66,17.33,22.92,33.65,46.33,"30,490","36,050","47,670","70,000","96,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1021,Commercial and Industrial Designers,detailed,"30,810",3.6,,,,,39.36,"81,870",1.2,22.37,28.45,36.66,47.74,60.58,"46,530","59,170","76,250","99,290","126,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1022,Fashion Designers,detailed,"19,940",5.1,,,,,46.65,"97,030",10.4,17.83,28.10,38.12,51.57,77.33,"37,090","58,440","79,290","107,260","160,850",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1023,Floral Designers,detailed,"43,350",1.8,,,,,17.07,"35,500",0.7,12.00,14.00,16.68,18.72,22.43,"24,960","29,120","34,690","38,940","46,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1024,Graphic Designers,detailed,"212,720",0.7,,,,,31.11,"64,700",0.9,17.51,21.90,28.32,37.30,48.29,"36,420","45,560","58,910","77,570","100,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1025,Interior Designers,detailed,"67,760",2.2,,,,,32.95,"68,530",0.9,18.14,23.07,30.05,38.26,48.97,"37,730","47,990","62,510","79,580","101,860",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1026,Merchandise Displayers and Window Trimmers,detailed,"175,790",1.7,,,,,18.77,"39,040",0.7,14.08,15.12,17.42,20.33,24.63,"29,280","31,440","36,230","42,280","51,230",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1027,Set and Exhibit Designers,detailed,"10,090",4.0,,,,,32.29,"67,170",2.6,15.50,20.67,28.60,39.72,54.68,"32,240","42,980","59,490","82,620","113,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-1029,"Designers, All Other",detailed,"9,880",4.6,,,,,36.52,"75,960",2.0,17.38,22.33,32.45,44.11,60.45,"36,160","46,450","67,500","91,740","125,730",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2000,"Entertainers and Performers, Sports and Related Workers",minor,"569,670",1.5,,,,,41.02,"85,310",1.6,13.87,17.45,25.65,43.43,72.97,"28,860","36,290","53,360","90,340","151,770",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2010,"Actors, Producers, and Directors",broad,"217,020",3.7,,,,,48.49,"100,860",2.9,16.10,21.68,36.54,59.13,84.72,"33,490","45,100","76,000","122,990","176,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2011,Actors,detailed,"62,560",11.2,,,,,41.01,*,6.4,13.00,15.98,20.50,36.54,100.01,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2012,Producers and Directors,detailed,"154,470",1.3,,,,,51.52,"107,170",3.9,20.21,28.15,39.67,61.56,83.91,"42,040","58,540","82,510","128,040","174,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2020,"Athletes, Coaches, Umpires, and Related Workers",broad,"268,750",1.4,,,,,*,"72,950",3.0,*,*,*,*,*,"26,630","32,240","45,860","62,850","99,930",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2021,Athletes and Sports Competitors,detailed,"14,930",6.4,,,,,*,"328,830",10.5,*,*,*,*,*,"27,730","38,040","70,280","201,140",#,TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2022,Coaches and Scouts,detailed,"238,980",1.5,,,,,*,"58,700",0.9,*,*,*,*,*,"27,040","32,440","45,910","62,070","95,620",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,"14,840",4.1,,,,,*,"44,860",4.1,*,*,*,*,*,"22,950","29,140","35,820","47,690","63,410",TRUE,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2030,Dancers and Choreographers,broad,"15,700",8.8,,,,,29.25,"60,840",3.7,14.16,16.96,24.95,36.55,47.52,"29,460","35,280","51,900","76,020","98,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2031,Dancers,detailed,"11,510",13.3,,,,,29.56,*,4.9,14.15,16.70,24.95,36.52,48.14,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2032,Choreographers,detailed,"4,190",13.2,,,,,28.41,"59,090",3.3,14.44,18.00,25.00,37.18,43.82,"30,040","37,440","52,000","77,330","91,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2040,"Musicians, Singers, and Related Workers",broad,"46,280",2.6,,,,,49.46,*,2.2,16.08,23.38,37.48,58.74,100.51,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2041,Music Directors and Composers,detailed,"10,770",12.5,,,,,42.23,"87,840",8.2,16.46,22.55,30.09,48.89,83.56,"34,240","46,910","62,590","101,690","173,810",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2042,Musicians and Singers,detailed,"35,520",2.8,,,,,51.65,*,2.6,16.02,23.70,39.14,60.92,102.98,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",broad,"21,910",8.6,,,,,30.47,*,8.5,11.75,15.50,20.38,31.96,50.97,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2091,"Disc Jockeys, Except Radio",detailed,"7,190",10.6,,,,,31.39,*,10.4,11.08,15.50,20.00,33.04,57.66,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",detailed,"14,720",8.9,,,,,30.03,*,10.9,11.80,15.50,20.91,31.85,49.10,*,*,*,*,*,,TRUE
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3000,Media and Communication Workers,minor,"625,940",0.6,,,,,39.13,"81,400",0.8,17.65,23.41,31.88,45.29,62.48,"36,720","48,690","66,320","94,200","129,960",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3010,Broadcast Announcers and Radio Disc Jockeys,broad,"25,070",2.3,,,,,41.81,"86,950",2.3,11.73,14.86,21.58,31.76,61.33,"24,400","30,920","44,890","66,070","127,560",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,"25,070",2.3,,,,,41.81,"86,950",2.3,11.73,14.86,21.58,31.76,61.33,"24,400","30,920","44,890","66,070","127,560",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3020,"News Analysts, Reporters and Journalists",broad,"45,020",2.2,,,,,48.76,"101,430",1.8,15.17,18.34,27.64,44.18,77.10,"31,550","38,160","57,500","91,890","160,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3023,"News Analysts, Reporters, and Journalists",detailed,"45,020",2.2,,,,,48.76,"101,430",1.8,15.17,18.34,27.64,44.18,77.10,"31,550","38,160","57,500","91,890","160,360",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3030,Public Relations Specialists,broad,"275,550",1.5,,,,,37.37,"77,720",0.9,18.55,24.17,32.09,44.37,60.68,"38,570","50,280","66,750","92,290","126,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3031,Public Relations Specialists,detailed,"275,550",1.5,,,,,37.37,"77,720",0.9,18.55,24.17,32.09,44.37,60.68,"38,570","50,280","66,750","92,290","126,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3040,Writers and Editors,broad,"193,130",2.4,,,,,41.40,"86,120",1.4,19.67,26.76,36.55,48.78,65.81,"40,920","55,660","76,020","101,470","136,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3041,Editors,detailed,"95,700",1.8,,,,,40.92,"85,110",1.6,18.65,24.91,36.07,48.61,66.79,"38,790","51,810","75,020","101,100","138,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3042,Technical Writers,detailed,"47,970",2.5,,,,,41.64,"86,620",1.3,23.38,29.84,38.49,49.17,62.23,"48,630","62,060","80,050","102,260","129,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3043,Writers and Authors,detailed,"49,450",8.2,,,,,42.11,"87,590",1.8,19.67,25.32,35.43,48.55,71.27,"40,900","52,660","73,690","100,990","148,240",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3090,Miscellaneous Media and Communication Workers,broad,"87,180",3.3,,,,,33.95,"70,620",1.0,17.07,22.05,29.06,38.28,52.19,"35,500","45,870","60,440","79,630","108,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3091,Interpreters and Translators,detailed,"51,560",2.7,,,,,30.33,"63,080",1.5,17.03,21.54,27.45,37.00,46.68,"35,410","44,810","57,090","76,960","97,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3092,Court Reporters and Simultaneous Captioners,detailed,"12,390",3.7,,,,,34.15,"71,040",1.4,17.26,22.19,30.74,41.68,60.79,"35,890","46,150","63,940","86,690","126,440",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-3099,"Media and Communication Workers, All Other",detailed,"23,230",9.2,,,,,41.89,"87,140",2.6,17.73,24.03,29.76,41.01,65.39,"36,880","49,980","61,900","85,310","136,000",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4000,Media and Communication Equipment Workers,minor,"235,240",1.2,,,,,31.67,"65,880",0.9,14.93,18.69,25.89,38.43,53.98,"31,050","38,870","53,850","79,930","112,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4010,"Broadcast, Sound, and Lighting Technicians",broad,"117,010",2.8,,,,,31.26,"65,010",1.1,15.75,19.92,26.04,37.47,50.96,"32,760","41,440","54,160","77,940","105,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4011,Audio and Video Technicians,detailed,"66,700",2.7,,,,,28.49,"59,260",1.0,16.25,19.93,24.83,33.64,45.98,"33,790","41,440","51,640","69,980","95,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4012,Broadcast Technicians,detailed,"26,190",3.2,,,,,34.43,"71,600",2.0,13.50,17.68,27.74,46.50,60.29,"28,080","36,770","57,690","96,710","125,410",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4014,Sound Engineering Technicians,detailed,"14,600",7.4,,,,,35.62,"74,100",3.0,17.38,22.03,28.57,45.46,63.91,"36,160","45,820","59,430","94,550","132,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4015,Lighting Technicians,detailed,"9,520",9.7,,,,,35.22,"73,250",2.3,18.11,22.82,29.92,39.89,60.86,"37,680","47,470","62,240","82,980","126,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4020,Photographers,broad,"53,630",1.8,,,,,25.67,"53,380",2.1,13.71,15.50,19.60,30.04,46.03,"28,510","32,240","40,760","62,480","95,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4021,Photographers,detailed,"53,630",1.8,,,,,25.67,"53,380",2.1,13.71,15.50,19.60,30.04,46.03,"28,510","32,240","40,760","62,480","95,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4030,"Television, Video, and Film Camera Operators and Editors",broad,"53,180",3.7,,,,,37.62,"78,260",1.2,17.71,22.61,31.28,47.65,64.18,"36,830","47,030","65,070","99,110","133,500",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4031,"Camera Operators, Television, Video, and Film",detailed,"23,940",4.9,,,,,34.56,"71,890",1.8,16.55,21.15,29.71,45.13,58.05,"34,420","44,000","61,800","93,870","120,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4032,Film and Video Editors,detailed,"29,240",3.7,,,,,40.13,"83,470",1.5,18.74,23.52,32.02,48.99,74.27,"38,990","48,920","66,600","101,910","154,480",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4090,Miscellaneous Media and Communication Equipment Workers,broad,"11,430",3.9,,,,,36.47,"75,860",2.0,14.48,21.85,34.30,49.53,61.55,"30,110","45,440","71,340","103,020","128,020",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,27-4099,"Media and Communication Equipment Workers, All Other",detailed,"11,430",3.9,,,,,36.47,"75,860",2.0,14.48,21.85,34.30,49.53,61.55,"30,110","45,440","71,340","103,020","128,020",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-0000,Healthcare Practitioners and Technical Occupations,major,"9,284,210",0.1,,,,,49.07,"102,060",0.3,19.88,28.70,38.86,53.48,80.44,"41,350","59,700","80,820","111,240","167,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1000,Healthcare Diagnosing or Treating Practitioners,minor,"6,151,910",0.2,,,,,60.00,"124,800",0.3,30.78,37.59,47.48,63.68,100.79,"64,010","78,180","98,760","132,450","209,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1010,Chiropractors,broad,"41,480",6.9,,,,,43.15,"89,760",3.0,19.21,27.88,36.79,49.00,68.55,"39,960","57,980","76,530","101,930","142,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1011,Chiropractors,detailed,"41,480",6.9,,,,,43.15,"89,760",3.0,19.21,27.88,36.79,49.00,68.55,"39,960","57,980","76,530","101,930","142,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1020,Dentists,broad,"138,680",1.6,,,,,96.57,"200,870",1.5,39.79,60.01,82.17,112.99,#,"82,760","124,830","170,910","235,020",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1021,"Dentists, General",detailed,"121,640",1.9,,,,,92.19,"191,750",1.4,38.86,59.46,79.95,104.82,#,"80,820","123,670","166,300","218,030",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1022,Oral and Maxillofacial Surgeons,detailed,"4,160",7.0,,,,,160.73,"334,310",5.7,42.34,102.07,#,#,#,"88,060","212,300",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1023,Orthodontists,detailed,"6,400",16.1,,,,,117.13,"243,620",9.0,43.26,63.46,#,#,#,"89,980","132,000",#,#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1024,Prosthodontists,detailed,570,33.4,,,,,115.75,"240,750",9.4,45.00,85.00,112.50,#,#,"93,600","176,800","234,000",#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1029,"Dentists, All Other Specialists",detailed,"5,920",10.9,,,,,117.53,"244,470",4.7,51.60,90.80,109.47,#,#,"107,330","188,860","227,690",#,#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1030,Dietitians and Nutritionists,broad,"73,860",1.9,,,,,34.27,"71,280",1.2,21.59,28.03,33.50,39.36,47.51,"44,910","58,290","69,680","81,860","98,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1031,Dietitians and Nutritionists,detailed,"73,860",1.9,,,,,34.27,"71,280",1.2,21.59,28.03,33.50,39.36,47.51,"44,910","58,290","69,680","81,860","98,830",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1040,Optometrists,broad,"41,390",1.7,,,,,68.75,"143,000",1.4,31.24,48.87,63.39,77.92,98.13,"64,980","101,650","131,860","162,070","204,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1041,Optometrists,detailed,"41,390",1.7,,,,,68.75,"143,000",1.4,31.24,48.87,63.39,77.92,98.13,"64,980","101,650","131,860","162,070","204,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1050,Pharmacists,broad,"331,700",0.6,,,,,64.81,"134,790",0.3,43.26,60.51,65.40,74.78,81.08,"89,980","125,860","136,030","155,550","168,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1051,Pharmacists,detailed,"331,700",0.6,,,,,64.81,"134,790",0.3,43.26,60.51,65.40,74.78,81.08,"89,980","125,860","136,030","155,550","168,650",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1070,Physician Assistants,broad,"145,740",1.7,,,,,62.74,"130,490",0.4,41.48,51.97,62.51,72.94,82.11,"86,280","108,100","130,020","151,720","170,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1071,Physician Assistants,detailed,"145,740",1.7,,,,,62.74,"130,490",0.4,41.48,51.97,62.51,72.94,82.11,"86,280","108,100","130,020","151,720","170,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1080,Podiatrists,broad,"9,470",5.7,,,,,78.14,"162,520",5.6,28.15,41.93,68.10,103.88,#,"58,550","87,200","141,650","216,070",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1081,Podiatrists,detailed,"9,470",5.7,,,,,78.14,"162,520",5.6,28.15,41.93,68.10,103.88,#,"58,550","87,200","141,650","216,070",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1120,Therapists,broad,"744,240",0.6,,,,,44.55,"92,670",0.3,28.73,35.88,43.46,51.17,61.48,"59,750","74,620","90,400","106,440","127,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1122,Occupational Therapists,detailed,"144,840",1.1,,,,,46.54,"96,790",0.4,31.35,38.12,46.33,52.64,62.32,"65,210","79,290","96,370","109,480","129,620",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1123,Physical Therapists,detailed,"240,820",1.3,,,,,48.29,"100,440",0.5,34.74,39.41,47.94,54.63,62.92,"72,260","81,970","99,710","113,630","130,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1124,Radiation Therapists,detailed,"16,640",4.3,,,,,50.20,"104,420",0.4,34.75,39.57,47.26,53.87,65.82,"72,280","82,300","98,300","112,040","136,910",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1125,Recreational Therapists,detailed,"15,540",1.3,,,,,29.28,"60,910",0.4,18.25,22.32,27.46,35.17,44.27,"37,960","46,420","57,120","73,150","92,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,29-1126,Respiratory Therapists,detailed,"129,750",0.5,,,,,38.62,"80,340",0.3,28.45,31.50,37.48,42.70,50.23,"59,180","65,530","77,960","88,820","104,480",,
